Force: -0.1754374456793037
Flowrate: 0.013932787827220754
Power: 0.07147520155364247
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.092375	    0.266181	    -74.5398	
    0.092400	    0.266007	    -74.5529	
    0.092425	    0.265832	    -74.5660	
    0.092450	    0.265658	    -74.5791	
    0.092475	    0.265483	    -74.5921	
    0.092500	    0.265308	    -74.6052	
    0.092525	    0.265133	    -74.6183	
    0.092550	    0.264958	    -74.6313	
    0.092575	    0.264783	    -74.6444	
    0.092600	    0.264608	    -74.6575	
    0.092625	    0.264433	    -74.6705	
    0.092650	    0.264258	    -74.6836	
    0.092675	    0.264083	    -74.6966	
    0.092700	    0.263907	    -74.7096	
    0.092725	    0.263732	    -74.7227	
    0.092750	    0.263556	    -74.7357	
    0.092775	    0.263381	    -74.7487	
    0.092800	    0.263205	    -74.7618	
    0.092825	    0.263029	    -74.7748	
    0.092850	    0.262854	    -74.7878	
    0.092875	    0.262678	    -74.8008	
    0.092900	    0.262502	    -74.8138	
    0.092925	    0.262326	    -74.8268	
    0.092950	    0.262150	    -74.8398	
    0.092975	    0.261974	    -74.8528	
    0.093000	    0.261798	    -74.8658	
    0.093025	    0.261621	    -74.8788	
    0.093050	    0.261445	    -74.8918	
    0.093075	    0.261269	    -74.9048	
    0.093100	    0.261092	    -74.9178	
    0.093125	    0.260916	    -74.9307	
    0.093150	    0.260739	    -74.9437	
    0.093175	    0.260562	    -74.9567	
    0.093200	    0.260386	    -74.9696	
    0.093225	    0.260209	    -74.9826	
    0.093250	    0.260032	    -74.9955	
    0.093275	    0.259855	    -75.0085	
    0.093300	    0.259678	    -75.0214	
    0.093325	    0.259501	    -75.0344	
    0.093350	    0.259324	    -75.0473	
    0.093375	    0.259147	    -75.0602	
    0.093400	    0.258969	    -75.0732	
    0.093425	    0.258792	    -75.0861	
    0.093450	    0.258615	    -75.0990	
    0.093475	    0.258437	    -75.1119	
    0.093500	    0.258260	    -75.1248	
    0.093525	    0.258082	    -75.1378	
    0.093550	    0.257904	    -75.1507	
    0.093575	    0.257726	    -75.1636	
    0.093600	    0.257549	    -75.1765	
    0.093625	    0.257371	    -75.1894	
    0.093650	    0.257193	    -75.2022	
    0.093675	    0.257015	    -75.2151	
    0.093700	    0.256837	    -75.2280	
    0.093725	    0.256658	    -75.2409	
    0.093750	    0.256480	    -75.2538	
    0.093775	    0.256302	    -75.2666	
    0.093800	    0.256123	    -75.2795	
    0.093825	    0.255945	    -75.2924	
    0.093850	    0.255767	    -75.3052	
    0.093875	    0.255588	    -75.3181	
    0.093900	    0.255409	    -75.3309	
    0.093925	    0.255231	    -75.3438	
    0.093950	    0.255052	    -75.3566	
    0.093975	    0.254873	    -75.3694	
    0.094000	    0.254694	    -75.3823	
    0.094025	    0.254515	    -75.3951	
    0.094050	    0.254336	    -75.4079	
    0.094075	    0.254157	    -75.4208	
    0.094100	    0.253977	    -75.4336	
    0.094125	    0.253798	    -75.4464	
    0.094150	    0.253619	    -75.4592	
    0.094175	    0.253439	    -75.4720	
    0.094200	    0.253260	    -75.4848	
    0.094225	    0.253080	    -75.4976	
    0.094250	    0.252901	    -75.5104	
    0.094275	    0.252721	    -75.5232	
    0.094300	    0.252541	    -75.5360	
    0.094325	    0.252361	    -75.5488	
    0.094350	    0.252181	    -75.5615	
    0.094375	    0.252001	    -75.5743	
    0.094400	    0.251821	    -75.5871	
    0.094425	    0.251641	    -75.5998	
    0.094450	    0.251461	    -75.6126	
    0.094475	    0.251281	    -75.6254	
    0.094500	    0.251100	    -75.6381	
    0.094525	    0.250920	    -75.6509	
    0.094550	    0.250740	    -75.6636	
    0.094575	    0.250559	    -75.6764	
    0.094600	    0.250378	    -75.6891	
    0.094625	    0.250198	    -75.7018	
    0.094650	    0.250017	    -75.7146	
    0.094675	    0.249836	    -75.7273	
    0.094700	    0.249655	    -75.7400	
    0.094725	    0.249474	    -75.7527	
    0.094750	    0.249293	    -75.7655	
    0.094775	    0.249112	    -75.7782	
    0.094800	    0.248931	    -75.7909	
    0.094825	    0.248750	    -75.8036	
    0.094850	    0.248568	    -75.8163	
    0.094875	    0.248387	    -75.8290	
    0.094900	    0.248205	    -75.8417	
    0.094925	    0.248024	    -75.8544	
    0.094950	    0.247842	    -75.8670	
    0.094975	    0.247661	    -75.8797	
    0.095000	    0.247479	    -75.8924	
    0.095025	    0.247297	    -75.9051	
    0.095050	    0.247115	    -75.9177	
    0.095075	    0.246933	    -75.9304	
    0.095100	    0.246751	    -75.9431	
    0.095125	    0.246569	    -75.9557	
    0.095150	    0.246387	    -75.9684	
    0.095175	    0.246205	    -75.9810	
    0.095200	    0.246023	    -75.9937	
    0.095225	    0.245840	    -76.0063	
    0.095250	    0.245658	    -76.0189	
    0.095275	    0.245475	    -76.0316	
    0.095300	    0.245293	    -76.0442	
    0.095325	    0.245110	    -76.0568	
    0.095350	    0.244927	    -76.0694	
    0.095375	    0.244744	    -76.0821	
    0.095400	    0.244562	    -76.0947	
    0.095425	    0.244379	    -76.1073	
    0.095450	    0.244196	    -76.1199	
    0.095475	    0.244013	    -76.1325	
    0.095500	    0.243829	    -76.1451	
    0.095525	    0.243646	    -76.1577	
    0.095550	    0.243463	    -76.1703	
    0.095575	    0.243280	    -76.1829	
    0.095600	    0.243096	    -76.1954	
    0.095625	    0.242913	    -76.2080	
    0.095650	    0.242729	    -76.2206	
    0.095675	    0.242545	    -76.2332	
    0.095700	    0.242362	    -76.2457	
    0.095725	    0.242178	    -76.2583	
    0.095750	    0.241994	    -76.2709	
    0.095775	    0.241810	    -76.2834	
    0.095800	    0.241626	    -76.2960	
    0.095825	    0.241442	    -76.3085	
    0.095850	    0.241258	    -76.3210	
    0.095875	    0.241074	    -76.3336	
    0.095900	    0.240889	    -76.3461	
    0.095925	    0.240705	    -76.3587	
    0.095950	    0.240521	    -76.3712	
    0.095975	    0.240336	    -76.3837	
    0.096000	    0.240152	    -76.3962	
    0.096025	    0.239967	    -76.4087	
    0.096050	    0.239782	    -76.4213	
    0.096075	    0.239597	    -76.4338	
    0.096100	    0.239413	    -76.4463	
    0.096125	    0.239228	    -76.4588	
    0.096150	    0.239043	    -76.4713	
    0.096175	    0.238858	    -76.4838	
    0.096200	    0.238672	    -76.4962	
    0.096225	    0.238487	    -76.5087	
    0.096250	    0.238302	    -76.5212	
    0.096275	    0.238117	    -76.5337	
    0.096300	    0.237931	    -76.5462	
    0.096325	    0.237746	    -76.5586	
    0.096350	    0.237560	    -76.5711	
    0.096375	    0.237374	    -76.5836	
    0.096400	    0.237189	    -76.5960	
    0.096425	    0.237003	    -76.6085	
    0.096450	    0.236817	    -76.6209	
    0.096475	    0.236631	    -76.6334	
    0.096500	    0.236445	    -76.6458	
    0.096525	    0.236259	    -76.6582	
    0.096550	    0.236073	    -76.6707	
    0.096575	    0.235887	    -76.6831	
    0.096600	    0.235701	    -76.6955	
    0.096625	    0.235514	    -76.7080	
    0.096650	    0.235328	    -76.7204	
    0.096675	    0.235141	    -76.7328	
    0.096700	    0.234955	    -76.7452	
    0.096725	    0.234768	    -76.7576	
    0.096750	    0.234581	    -76.7700	
    0.096775	    0.234395	    -76.7824	
    0.096800	    0.234208	    -76.7948	
    0.096825	    0.234021	    -76.8072	
    0.096850	    0.233834	    -76.8196	
    0.096875	    0.233647	    -76.8320	
    0.096900	    0.233460	    -76.8443	
    0.096925	    0.233272	    -76.8567	
    0.096950	    0.233085	    -76.8691	
    0.096975	    0.232898	    -76.8815	
    0.097000	    0.232710	    -76.8938	
    0.097025	    0.232523	    -76.9062	
    0.097050	    0.232335	    -76.9185	
    0.097075	    0.232148	    -76.9309	
    0.097100	    0.231960	    -76.9432	
    0.097125	    0.231772	    -76.9556	
    0.097150	    0.231584	    -76.9679	
    0.097175	    0.231396	    -76.9803	
    0.097200	    0.231208	    -76.9926	
    0.097225	    0.231020	    -77.0049	
    0.097250	    0.230832	    -77.0173	
    0.097275	    0.230644	    -77.0296	
    0.097300	    0.230456	    -77.0419	
    0.097325	    0.230267	    -77.0542	
    0.097350	    0.230079	    -77.0665	
    0.097375	    0.229890	    -77.0788	
    0.097400	    0.229702	    -77.0911	
    0.097425	    0.229513	    -77.1034	
    0.097450	    0.229324	    -77.1157	
    0.097475	    0.229135	    -77.1280	
    0.097500	    0.228947	    -77.1403	
    0.097525	    0.228758	    -77.1526	
    0.097550	    0.228569	    -77.1649	
    0.097575	    0.228380	    -77.1771	
    0.097600	    0.228190	    -77.1894	
    0.097625	    0.228001	    -77.2017	
    0.097650	    0.227812	    -77.2140	
    0.097675	    0.227622	    -77.2262	
    0.097700	    0.227433	    -77.2385	
    0.097725	    0.227244	    -77.2507	
    0.097750	    0.227054	    -77.2630	
    0.097775	    0.226864	    -77.2752	
    0.097800	    0.226675	    -77.2875	
    0.097825	    0.226485	    -77.2997	
    0.097850	    0.226295	    -77.3119	
    0.097875	    0.226105	    -77.3242	
    0.097900	    0.225915	    -77.3364	
    0.097925	    0.225725	    -77.3486	
    0.097950	    0.225535	    -77.3608	
    0.097975	    0.225344	    -77.3730	
    0.098000	    0.225154	    -77.3853	
    0.098025	    0.224964	    -77.3975	
    0.098050	    0.224773	    -77.4097	
    0.098075	    0.224583	    -77.4219	
    0.098100	    0.224392	    -77.4341	
    0.098125	    0.224201	    -77.4463	
    0.098150	    0.224011	    -77.4584	
    0.098175	    0.223820	    -77.4706	
    0.098200	    0.223629	    -77.4828	
    0.098225	    0.223438	    -77.4950	
    0.098250	    0.223247	    -77.5072	
    0.098275	    0.223056	    -77.5193	
    0.098300	    0.222864	    -77.5315	
    0.098325	    0.222673	    -77.5436	
    0.098350	    0.222482	    -77.5558	
    0.098375	    0.222290	    -77.5680	
    0.098400	    0.222099	    -77.5801	
    0.098425	    0.221907	    -77.5923	
    0.098450	    0.221716	    -77.6044	
    0.098475	    0.221524	    -77.6165	
    0.098500	    0.221332	    -77.6287	
    0.098525	    0.221140	    -77.6408	
    0.098550	    0.220948	    -77.6529	
    0.098575	    0.220756	    -77.6651	
    0.098600	    0.220564	    -77.6772	
    0.098625	    0.220372	    -77.6893	
    0.098650	    0.220180	    -77.7014	
    0.098675	    0.219988	    -77.7135	
    0.098700	    0.219795	    -77.7256	
    0.098725	    0.219603	    -77.7377	
    0.098750	    0.219410	    -77.7498	
    0.098775	    0.219218	    -77.7619	
    0.098800	    0.219025	    -77.7740	
    0.098825	    0.218832	    -77.7861	
    0.098850	    0.218640	    -77.7982	
    0.098875	    0.218447	    -77.8102	
    0.098900	    0.218254	    -77.8223	
    0.098925	    0.218061	    -77.8344	
    0.098950	    0.217868	    -77.8464	
    0.098975	    0.217674	    -77.8585	
    0.099000	    0.217481	    -77.8706	
    0.099025	    0.217288	    -77.8826	
    0.099050	    0.217094	    -77.8947	
    0.099075	    0.216901	    -77.9067	
    0.099100	    0.216707	    -77.9188	
    0.099125	    0.216514	    -77.9308	
    0.099150	    0.216320	    -77.9428	
    0.099175	    0.216126	    -77.9549	
    0.099200	    0.215933	    -77.9669	
    0.099225	    0.215739	    -77.9789	
    0.099250	    0.215545	    -77.9909	
    0.099275	    0.215351	    -78.0030	
    0.099300	    0.215156	    -78.0150	
    0.099325	    0.214962	    -78.0270	
    0.099350	    0.214768	    -78.0390	
    0.099375	    0.214574	    -78.0510	
    0.099400	    0.214379	    -78.0630	
    0.099425	    0.214185	    -78.0750	
    0.099450	    0.213990	    -78.0870	
    0.099475	    0.213795	    -78.0990	
    0.099500	    0.213601	    -78.1109	
    0.099525	    0.213406	    -78.1229	
    0.099550	    0.213211	    -78.1349	
    0.099575	    0.213016	    -78.1469	
    0.099600	    0.212821	    -78.1588	
    0.099625	    0.212626	    -78.1708	
    0.099650	    0.212431	    -78.1828	
    0.099675	    0.212236	    -78.1947	
    0.099700	    0.212040	    -78.2067	
    0.099725	    0.211845	    -78.2186	
    0.099750	    0.211649	    -78.2306	
    0.099775	    0.211454	    -78.2425	
    0.099800	    0.211258	    -78.2545	
    0.099825	    0.211063	    -78.2664	
    0.099850	    0.210867	    -78.2783	
    0.099875	    0.210671	    -78.2902	
    0.099900	    0.210475	    -78.3022	
    0.099925	    0.210279	    -78.3141	
    0.099950	    0.210083	    -78.3260	
    0.099975	    0.209887	    -78.3379	
    0.100000	    0.209691	    -78.3498	
    0.100025	    0.209494	    -78.3617	
    0.100050	    0.209298	    -78.3736	
    0.100075	    0.209102	    -78.3855	
    0.100100	    0.208905	    -78.3974	
    0.100125	    0.208708	    -78.4093	
    0.100150	    0.208512	    -78.4212	
    0.100175	    0.208315	    -78.4331	
    0.100200	    0.208118	    -78.4449	
    0.100225	    0.207921	    -78.4568	
    0.100250	    0.207724	    -78.4687	
    0.100275	    0.207527	    -78.4806	
    0.100300	    0.207330	    -78.4924	
    0.100325	    0.207133	    -78.5043	
    0.100350	    0.206936	    -78.5161	
    0.100375	    0.206739	    -78.5280	
    0.100400	    0.206541	    -78.5398	
    0.100425	    0.206344	    -78.5517	
    0.100450	    0.206146	    -78.5635	
    0.100475	    0.205948	    -78.5754	
    0.100500	    0.205751	    -78.5872	
    0.100525	    0.205553	    -78.5990	
    0.100550	    0.205355	    -78.6108	
    0.100575	    0.205157	    -78.6227	
    0.100600	    0.204959	    -78.6345	
    0.100625	    0.204761	    -78.6463	
    0.100650	    0.204563	    -78.6581	
    0.100675	    0.204365	    -78.6699	
    0.100700	    0.204166	    -78.6817	
    0.100725	    0.203968	    -78.6935	
    0.100750	    0.203770	    -78.7053	
    0.100775	    0.203571	    -78.7171	
    0.100800	    0.203372	    -78.7289	
    0.100825	    0.203174	    -78.7407	
    0.100850	    0.202975	    -78.7525	
    0.100875	    0.202776	    -78.7642	
    0.100900	    0.202577	    -78.7760	
    0.100925	    0.202378	    -78.7878	
    0.100950	    0.202179	    -78.7996	
    0.100975	    0.201980	    -78.8113	
    0.101000	    0.201781	    -78.8231	
    0.101025	    0.201582	    -78.8348	
    0.101050	    0.201382	    -78.8466	
    0.101075	    0.201183	    -78.8583	
    0.101100	    0.200983	    -78.8701	
    0.101125	    0.200784	    -78.8818	
    0.101150	    0.200584	    -78.8935	
    0.101175	    0.200384	    -78.9053	
    0.101200	    0.200184	    -78.9170	
    0.101225	    0.199985	    -78.9287	
    0.101250	    0.199785	    -78.9405	
    0.101275	    0.199585	    -78.9522	
    0.101300	    0.199384	    -78.9639	
    0.101325	    0.199184	    -78.9756	
    0.101350	    0.198984	    -78.9873	
    0.101375	    0.198784	    -78.9990	
    0.101400	    0.198583	    -79.0107	
    0.101425	    0.198383	    -79.0224	
    0.101450	    0.198182	    -79.0341	
    0.101475	    0.197982	    -79.0458	
    0.101500	    0.197781	    -79.0575	
    0.101525	    0.197580	    -79.0692	
    0.101550	    0.197379	    -79.0808	
    0.101575	    0.197178	    -79.0925	
    0.101600	    0.196977	    -79.1042	
    0.101625	    0.196776	    -79.1158	
    0.101650	    0.196575	    -79.1275	
    0.101675	    0.196374	    -79.1392	
    0.101700	    0.196172	    -79.1508	
    0.101725	    0.195971	    -79.1625	
    0.101750	    0.195769	    -79.1741	
    0.101775	    0.195568	    -79.1858	
    0.101800	    0.195366	    -79.1974	
    0.101825	    0.195165	    -79.2090	
    0.101850	    0.194963	    -79.2207	
    0.101875	    0.194761	    -79.2323	
    0.101900	    0.194559	    -79.2439	
    0.101925	    0.194357	    -79.2555	
    0.101950	    0.194155	    -79.2672	
    0.101975	    0.193953	    -79.2788	
    0.102000	    0.193751	    -79.2904	
    0.102025	    0.193548	    -79.3020	
    0.102050	    0.193346	    -79.3136	
    0.102075	    0.193143	    -79.3252	
    0.102100	    0.192941	    -79.3368	
    0.102125	    0.192738	    -79.3484	
    0.102150	    0.192535	    -79.3600	
    0.102175	    0.192333	    -79.3716	
    0.102200	    0.192130	    -79.3831	
    0.102225	    0.191927	    -79.3947	
    0.102250	    0.191724	    -79.4063	
    0.102275	    0.191521	    -79.4179	
    0.102300	    0.191318	    -79.4294	
    0.102325	    0.191114	    -79.4410	
    0.102350	    0.190911	    -79.4526	
    0.102375	    0.190708	    -79.4641	
    0.102400	    0.190504	    -79.4757	
    0.102425	    0.190301	    -79.4872	
    0.102450	    0.190097	    -79.4988	
    0.102475	    0.189893	    -79.5103	
    0.102500	    0.189690	    -79.5218	
    0.102525	    0.189486	    -79.5334	
    0.102550	    0.189282	    -79.5449	
    0.102575	    0.189078	    -79.5564	
    0.102600	    0.188874	    -79.5680	
    0.102625	    0.188670	    -79.5795	
    0.102650	    0.188465	    -79.5910	
    0.102675	    0.188261	    -79.6025	
    0.102700	    0.188057	    -79.6140	
    0.102725	    0.187852	    -79.6255	
    0.102750	    0.187648	    -79.6370	
    0.102775	    0.187443	    -79.6485	
    0.102800	    0.187238	    -79.6600	
    0.102825	    0.187034	    -79.6715	
    0.102850	    0.186829	    -79.6830	
    0.102875	    0.186624	    -79.6945	
    0.102900	    0.186419	    -79.7060	
    0.102925	    0.186214	    -79.7174	
    0.102950	    0.186009	    -79.7289	
    0.102975	    0.185803	    -79.7404	
    0.103000	    0.185598	    -79.7518	
    0.103025	    0.185393	    -79.7633	
    0.103050	    0.185187	    -79.7748	
    0.103075	    0.184982	    -79.7862	
    0.103100	    0.184776	    -79.7977	
    0.103125	    0.184570	    -79.8091	
    0.103150	    0.184365	    -79.8205	
    0.103175	    0.184159	    -79.8320	
    0.103200	    0.183953	    -79.8434	
    0.103225	    0.183747	    -79.8549	
    0.103250	    0.183541	    -79.8663	
    0.103275	    0.183335	    -79.8777	
    0.103300	    0.183128	    -79.8891	
    0.103325	    0.182922	    -79.9005	
    0.103350	    0.182716	    -79.9120	
    0.103375	    0.182509	    -79.9234	
    0.103400	    0.182303	    -79.9348	
    0.103425	    0.182096	    -79.9462	
    0.103450	    0.181889	    -79.9576	
    0.103475	    0.181683	    -79.9690	
    0.103500	    0.181476	    -79.9804	
    0.103525	    0.181269	    -79.9918	
    0.103550	    0.181062	    -80.0031	
    0.103575	    0.180855	    -80.0145	
    0.103600	    0.180648	    -80.0259	
    0.103625	    0.180440	    -80.0373	
    0.103650	    0.180233	    -80.0486	
    0.103675	    0.180026	    -80.0600	
    0.103700	    0.179818	    -80.0714	
    0.103725	    0.179611	    -80.0827	
    0.103750	    0.179403	    -80.0941	
    0.103775	    0.179195	    -80.1054	
    0.103800	    0.178987	    -80.1168	
    0.103825	    0.178780	    -80.1281	
    0.103850	    0.178572	    -80.1395	
    0.103875	    0.178364	    -80.1508	
    0.103900	    0.178155	    -80.1622	
    0.103925	    0.177947	    -80.1735	
    0.103950	    0.177739	    -80.1848	
    0.103975	    0.177531	    -80.1961	
    0.104000	    0.177322	    -80.2075	
    0.104025	    0.177114	    -80.2188	
    0.104050	    0.176905	    -80.2301	
    0.104075	    0.176697	    -80.2414	
    0.104100	    0.176488	    -80.2527	
    0.104125	    0.176279	    -80.2640	
    0.104150	    0.176070	    -80.2753	
    0.104175	    0.175861	    -80.2866	
    0.104200	    0.175652	    -80.2979	
    0.104225	    0.175443	    -80.3092	
    0.104250	    0.175234	    -80.3205	
    0.104275	    0.175025	    -80.3317	
    0.104300	    0.174815	    -80.3430	
    0.104325	    0.174606	    -80.3543	
    0.104350	    0.174396	    -80.3656	
    0.104375	    0.174187	    -80.3768	
    0.104400	    0.173977	    -80.3881	
    0.104425	    0.173767	    -80.3994	
    0.104450	    0.173557	    -80.4106	
    0.104475	    0.173348	    -80.4219	
    0.104500	    0.173138	    -80.4331	
    0.104525	    0.172928	    -80.4444	
    0.104550	    0.172717	    -80.4556	
    0.104575	    0.172507	    -80.4668	
    0.104600	    0.172297	    -80.4781	
    0.104625	    0.172087	    -80.4893	
    0.104650	    0.171876	    -80.5005	
    0.104675	    0.171666	    -80.5118	
    0.104700	    0.171455	    -80.5230	
    0.104725	    0.171244	    -80.5342	
    0.104750	    0.171033	    -80.5454	
    0.104775	    0.170823	    -80.5566	
    0.104800	    0.170612	    -80.5678	
    0.104825	    0.170401	    -80.5790	
    0.104850	    0.170190	    -80.5902	
    0.104875	    0.169978	    -80.6014	
    0.104900	    0.169767	    -80.6126	
    0.104925	    0.169556	    -80.6238	
    0.104950	    0.169345	    -80.6350	
    0.104975	    0.169133	    -80.6462	
    0.105000	    0.168921	    -80.6573	
    0.105025	    0.168710	    -80.6685	
    0.105050	    0.168498	    -80.6797	
    0.105075	    0.168286	    -80.6909	
    0.105100	    0.168074	    -80.7020	
    0.105125	    0.167863	    -80.7132	
    0.105150	    0.167651	    -80.7243	
    0.105175	    0.167438	    -80.7355	
    0.105200	    0.167226	    -80.7466	
    0.105225	    0.167014	    -80.7578	
    0.105250	    0.166802	    -80.7689	
    0.105275	    0.166589	    -80.7801	
    0.105300	    0.166377	    -80.7912	
    0.105325	    0.166164	    -80.8023	
    0.105350	    0.165951	    -80.8135	
    0.105375	    0.165739	    -80.8246	
    0.105400	    0.165526	    -80.8357	
    0.105425	    0.165313	    -80.8468	
    0.105450	    0.165100	    -80.8579	
    0.105475	    0.164887	    -80.8690	
    0.105500	    0.164674	    -80.8801	
    0.105525	    0.164461	    -80.8912	
    0.105550	    0.164247	    -80.9023	
    0.105575	    0.164034	    -80.9134	
    0.105600	    0.163820	    -80.9245	
    0.105625	    0.163607	    -80.9356	
    0.105650	    0.163393	    -80.9467	
    0.105675	    0.163180	    -80.9578	
    0.105700	    0.162966	    -80.9689	
    0.105725	    0.162752	    -80.9799	
    0.105750	    0.162538	    -80.9910	
    0.105775	    0.162324	    -81.0021	
    0.105800	    0.162110	    -81.0131	
    0.105825	    0.161896	    -81.0242	
    0.105850	    0.161681	    -81.0353	
    0.105875	    0.161467	    -81.0463	
    0.105900	    0.161253	    -81.0574	
    0.105925	    0.161038	    -81.0684	
    0.105950	    0.160824	    -81.0795	
    0.105975	    0.160609	    -81.0905	
    0.106000	    0.160394	    -81.1015	
    0.106025	    0.160179	    -81.1126	
    0.106050	    0.159965	    -81.1236	
    0.106075	    0.159750	    -81.1346	
    0.106100	    0.159535	    -81.1456	
    0.106125	    0.159319	    -81.1567	
    0.106150	    0.159104	    -81.1677	
    0.106175	    0.158889	    -81.1787	
    0.106200	    0.158674	    -81.1897	
    0.106225	    0.158458	    -81.2007	
    0.106250	    0.158243	    -81.2117	
    0.106275	    0.158027	    -81.2227	
    0.106300	    0.157811	    -81.2337	
    0.106325	    0.157595	    -81.2447	
    0.106350	    0.157380	    -81.2557	
    0.106375	    0.157164	    -81.2667	
    0.106400	    0.156948	    -81.2776	
    0.106425	    0.156732	    -81.2886	
    0.106450	    0.156515	    -81.2996	
    0.106475	    0.156299	    -81.3106	
    0.106500	    0.156083	    -81.3215	
    0.106525	    0.155866	    -81.3325	
    0.106550	    0.155650	    -81.3434	
    0.106575	    0.155433	    -81.3544	
    0.106600	    0.155217	    -81.3654	
    0.106625	    0.155000	    -81.3763	
    0.106650	    0.154783	    -81.3872	
    0.106675	    0.154566	    -81.3982	
    0.106700	    0.154349	    -81.4091	
    0.106725	    0.154132	    -81.4201	
    0.106750	    0.153915	    -81.4310	
    0.106775	    0.153698	    -81.4419	
    0.106800	    0.153480	    -81.4528	
    0.106825	    0.153263	    -81.4638	
    0.106850	    0.153046	    -81.4747	
    0.106875	    0.152828	    -81.4856	
    0.106900	    0.152610	    -81.4965	
    0.106925	    0.152393	    -81.5074	
    0.106950	    0.152175	    -81.5183	
    0.106975	    0.151957	    -81.5292	
    0.107000	    0.151739	    -81.5401	
    0.107025	    0.151521	    -81.5510	
    0.107050	    0.151303	    -81.5619	
    0.107075	    0.151085	    -81.5728	
    0.107100	    0.150866	    -81.5837	
    0.107125	    0.150648	    -81.5945	
    0.107150	    0.150430	    -81.6054	
    0.107175	    0.150211	    -81.6163	
    0.107200	    0.149993	    -81.6272	
    0.107225	    0.149774	    -81.6380	
    0.107250	    0.149555	    -81.6489	
    0.107275	    0.149336	    -81.6597	
    0.107300	    0.149117	    -81.6706	
    0.107325	    0.148898	    -81.6815	
    0.107350	    0.148679	    -81.6923	
    0.107375	    0.148460	    -81.7031	
    0.107400	    0.148241	    -81.7140	
    0.107425	    0.148021	    -81.7248	
    0.107450	    0.147802	    -81.7357	
    0.107475	    0.147583	    -81.7465	
    0.107500	    0.147363	    -81.7573	
    0.107525	    0.147143	    -81.7681	
    0.107550	    0.146924	    -81.7790	
    0.107575	    0.146704	    -81.7898	
    0.107600	    0.146484	    -81.8006	
    0.107625	    0.146264	    -81.8114	
    0.107650	    0.146044	    -81.8222	
    0.107675	    0.145824	    -81.8330	
    0.107700	    0.145603	    -81.8438	
    0.107725	    0.145383	    -81.8546	
    0.107750	    0.145163	    -81.8654	
    0.107775	    0.144942	    -81.8762	
    0.107800	    0.144722	    -81.8870	
    0.107825	    0.144501	    -81.8978	
    0.107850	    0.144280	    -81.9085	
    0.107875	    0.144060	    -81.9193	
    0.107900	    0.143839	    -81.9301	
    0.107925	    0.143618	    -81.9409	
    0.107950	    0.143397	    -81.9516	
    0.107975	    0.143176	    -81.9624	
    0.108000	    0.142954	    -81.9731	
    0.108025	    0.142733	    -81.9839	
    0.108050	    0.142512	    -81.9947	
    0.108075	    0.142290	    -82.0054	
    0.108100	    0.142069	    -82.0161	
    0.108125	    0.141847	    -82.0269	
    0.108150	    0.141625	    -82.0376	
    0.108175	    0.141404	    -82.0484	
    0.108200	    0.141182	    -82.0591	
    0.108225	    0.140960	    -82.0698	
    0.108250	    0.140738	    -82.0805	
    0.108275	    0.140516	    -82.0913	
    0.108300	    0.140293	    -82.1020	
    0.108325	    0.140071	    -82.1127	
    0.108350	    0.139849	    -82.1234	
    0.108375	    0.139626	    -82.1341	
    0.108400	    0.139404	    -82.1448	
    0.108425	    0.139181	    -82.1555	
    0.108450	    0.138959	    -82.1662	
    0.108475	    0.138736	    -82.1769	
    0.108500	    0.138513	    -82.1876	
    0.108525	    0.138290	    -82.1983	
    0.108550	    0.138067	    -82.2090	
    0.108575	    0.137844	    -82.2196	
    0.108600	    0.137621	    -82.2303	
    0.108625	    0.137397	    -82.2410	
    0.108650	    0.137174	    -82.2517	
    0.108675	    0.136951	    -82.2623	
    0.108700	    0.136727	    -82.2730	
    0.108725	    0.136504	    -82.2837	
    0.108750	    0.136280	    -82.2943	
    0.108775	    0.136056	    -82.3050	
    0.108800	    0.135832	    -82.3156	
    0.108825	    0.135608	    -82.3263	
    0.108850	    0.135384	    -82.3369	
    0.108875	    0.135160	    -82.3475	
    0.108900	    0.134936	    -82.3582	
    0.108925	    0.134712	    -82.3688	
    0.108950	    0.134488	    -82.3794	
    0.108975	    0.134263	    -82.3901	
    0.109000	    0.134039	    -82.4007	
    0.109025	    0.133814	    -82.4113	
    0.109050	    0.133589	    -82.4219	
    0.109075	    0.133365	    -82.4325	
    0.109100	    0.133140	    -82.4431	
    0.109125	    0.132915	    -82.4537	
    0.109150	    0.132690	    -82.4644	
    0.109175	    0.132465	    -82.4749	
    0.109200	    0.132240	    -82.4855	
    0.109225	    0.132014	    -82.4961	
    0.109250	    0.131789	    -82.5067	
    0.109275	    0.131564	    -82.5173	
    0.109300	    0.131338	    -82.5279	
    0.109325	    0.131113	    -82.5385	
    0.109350	    0.130887	    -82.5490	
    0.109375	    0.130661	    -82.5596	
    0.109400	    0.130435	    -82.5702	
    0.109425	    0.130209	    -82.5807	
    0.109450	    0.129983	    -82.5913	
    0.109475	    0.129757	    -82.6019	
    0.109500	    0.129531	    -82.6124	
    0.109525	    0.129305	    -82.6230	
    0.109550	    0.129078	    -82.6335	
    0.109575	    0.128852	    -82.6441	
    0.109600	    0.128626	    -82.6546	
    0.109625	    0.128399	    -82.6651	
    0.109650	    0.128172	    -82.6757	
    0.109675	    0.127946	    -82.6862	
    0.109700	    0.127719	    -82.6967	
    0.109725	    0.127492	    -82.7073	
    0.109750	    0.127265	    -82.7178	
